reE,imE,inv_abs_det
43.842121212121214,-1.9696969696969697,0.8759531056315457
43.842121212121214,-1.8181818181818181,0.8843305492648365
43.842121212121214,-1.6666666666666667,0.8926851605741646
43.842121212121214,-1.5151515151515151,0.9010226701311891
43.842121212121214,-1.3636363636363635,0.9093484951451154
43.842121212121214,-1.2121212121212122,0.9176677510425865
43.842121212121214,-1.0606060606060606,0.9259852635769394
43.842121212121214,-0.9090909090909091,0.9343055812632708
43.842121212121214,-0.7575757575757576,0.9426329879677714
43.842121212121214,-0.6060606060606061,0.9509715155091593
43.842121212121214,-0.45454545454545453,0.9593249561547549
43.842121212121214,-0.30303030303030304,0.967696874916119
43.842121212121214,-0.15151515151515152,0.9760906215679757
43.842121212121214,0.0,0.9845093423309526
44.54909090909091,-15.0,0.029049758628290925
44.54909090909091,-14.848484848484848,0.03135680678234828
44.54909090909091,-14.696969696969697,0.03383740117825856
44.54909090909091,-14.545454545454545,0.03650289086905529
44.54909090909091,-14.393939393939394,0.039365089090049876
44.54909090909091,-14.242424242424242,0.04243624681997141
44.54909090909091,-14.090909090909092,0.045729017409366024
44.54909090909091,-13.93939393939394,0.04925641130398294
44.54909090909091,-13.787878787878787,0.05303173992138469
44.54909090909091,-13.636363636363637,0.057068547804347274
44.54909090909091,-13.484848484848484,0.061380532280716014
44.54909090909091,-13.333333333333334,0.06598145001210409
44.54909090909091,-13.181818181818182,0.07088501001801553
44.54909090909091,-13.030303030303031,0.07610475302139712
44.54909090909091,-12.878787878787879,0.08165391727809902
44.54909090909091,-12.727272727272727,0.08754529142557983
44.54909090909091,-12.575757575757576,0.09379105531174681
44.54909090909091,-12.424242424242424,0.10040261023570357
44.54909090909091,-12.272727272727273,0.10739040053700458
44.54909090909091,-12.121212121212121,0.11476372899317135
44.54909090909091,-11.969696969696969,0.12253056900699917
44.54909090909091,-11.818181818181818,0.13069737706195927
44.54909090909091,-11.666666666666666,0.1392689093696308
44.54909090909091,-11.515151515151516,0.14824804699935837
44.54909090909091,-11.363636363636363,0.15763563403942488
44.54909090909091,-11.212121212121213,0.16743033346450284
44.54909090909091,-11.06060606060606,0.17762850535416128
44.54909090909091,-10.909090909090908,0.1882241119049429
44.54909090909091,-10.757575757575758,0.19920865329609042
44.54909090909091,-10.606060606060606,0.21057113790640794
44.54909090909091,-10.454545454545455,0.22229808964828288
44.54909090909091,-10.303030303030303,0.23437359430462823
44.54909090909091,-10.151515151515152,0.2467793857558825
44.54909090909091,-10.0,0.2594949719048463
44.54909090909091,-9.848484848484848,0.2724977989904444
44.54909090909091,-9.696969696969697,0.2857634518747589
44.54909090909091,-9.545454545454545,0.29926588683685335
44.54909090909091,-9.393939393939394,0.3129776924581475
44.54909090909091,-9.242424242424242,0.3268703733754011
44.54909090909091,-9.090909090909092,0.3409146510426535
44.54909090909091,-8.93939393939394,0.35508077520607084
44.54909090909091,-8.787878787878787,0.3693388395698369
44.54909090909091,-8.636363636363637,0.38365909512231744
44.54909090909091,-8.484848484848484,0.3980122547932291
44.54909090909091,-8.333333333333334,0.4123697835115868
44.54909090909091,-8.181818181818182,0.4267041683076809
44.54909090909091,-8.030303030303031,0.4409891638222186
44.54909090909091,-7.878787878787879,0.45520000941819927
44.54909090909091,-7.7272727272727275,0.46931361499980984
44.54909090909091,-7.575757575757576,0.48330871358975863
44.54909090909091,-7.424242424242424,0.4971659796643755
44.54909090909091,-7.2727272727272725,0.5108681131606185
44.54909090909091,-7.121212121212121,0.5243998899184346
44.54909090909091,-6.96969696969697,0.5377481800810316
44.54909090909091,-6.818181818181818,0.5509019366237449
44.54909090909091,-6.666666666666667,0.563852156706263
44.54909090909091,-6.515151515151516,0.576591818936153
44.54909090909091,-6.363636363636363,0.5891157998931607
44.54909090909091,-6.212121212121212,0.6014207733991366
44.54909090909091,-6.0606060606060606,0.6135050960374081
44.54909090909091,-5.909090909090909,0.6253686823416649
44.54909090909091,-5.757575757575758,0.6370128729041304
44.54909090909091,-5.606060606060606,0.648440298413661
44.54909090909091,-5.454545454545454,0.6596547423440325
44.54909090909091,-5.303030303030303,0.6706610046886735
44.54909090909091,-5.151515151515151,0.6814647687959986
44.54909090909091,-5.0,0.6920724730136752
44.54909090909091,-4.848484848484849,0.7024911885121995
44.54909090909091,-4.696969696969697,0.7127285043375959
44.54909090909091,-4.545454545454546,0.722792420446839
44.54909090909091,-4.393939393939394,0.7326912492129762
44.54909090909091,-4.242424242424242,0.7424335256522314
44.54909090909091,-4.090909090909091,0.7520279264241717
44.54909090909091,-3.9393939393939394,0.761483197487889
44.54909090909091,-3.787878787878788,0.7708080901607061
44.54909090909091,-3.6363636363636362,0.7800113052190677
44.54909090909091,-3.484848484848485,0.7891014446011941
44.54909090909091,-3.3333333333333335,0.7980869702148287
44.54909090909091,-3.1818181818181817,0.8069761693178058
44.54909090909091,-3.0303030303030303,0.8157771259208582
44.54909090909091,-2.878787878787879,0.8244976976585192
44.54909090909091,-2.727272727272727,0.8331454975817952
44.54909090909091,-2.5757575757575757,0.8417278803434282
44.54909090909091,-2.4242424242424243,0.8502519322703415
44.54909090909091,-2.272727272727273,0.8587244648469168
44.54909090909091,-2.121212121212121,0.8671520111646586
44.54909090909091,-1.9696969696969697,0.8755408249279099
44.54909090909091,-1.8181818181818181,0.883896881639999
44.54909090909091,-1.6666666666666667,0.8922258816288121
44.54909090909091,-1.5151515151515151,0.9005332546045898
44.54909090909091,-1.3636363636363635,0.9088241654751742
44.54909090909091,-1.2121212121212122,0.9171035211747917
44.54909090909091,-1.0606060606060606,0.9253759782910609
44.54909090909091,-0.9090909090909091,0.9336459513017707
44.54909090909091,-0.7575757575757576,0.9419176212574064
44.54909090909091,-0.6060606060606061,0.9501949447677669
44.54909090909091,-0.45454545454545453,0.9584816631713067
44.54909090909091,-0.30303030303030304,0.9667813117838239
44.54909090909091,-0.15151515151515152,0.975097229139682
44.54909090909091,0.0,0.9834325661527366
45.25606060606061,-15.0,0.0317948067374229
45.25606060606061,-14.848484848484848,0.03432448747545579
45.25606060606061,-14.696969696969697,0.03704521536853182
45.25606060606061,-14.545454545454545,0.03996950048643414
45.25606060606061,-14.393939393939394,0.04311033993326698
45.25606060606061,-14.242424242424242,0.04648117854441424
45.25606060606061,-14.090909090909092,0.05009585742810196
45.25606060606061,-13.93939393939394,0.05396854900419729
45.25606060606061,-13.787878787878787,0.05811367725359339
45.25606060606061,-13.636363636363637,0.06254582201399864
45.25606060606061,-13.484848484848484,0.06727960635419242
45.25606060606061,-13.333333333333334,0.07232956634024366
45.25606060606061,-13.181818181818182,0.07771000288375565
45.25606060606061,-13.030303030303031,0.08343481584081752
45.25606060606061,-12.878787878787879,0.08951732111356842
45.25606060606061,-12.727272727272727,0.09597005219056125
45.25606060606061,-12.575757575757576,0.10280454833596883
45.25606060606061,-12.424242424242424,0.11003113248046956
45.25606060606061,-12.272727272727273,0.11765868274714943
45.25606060606061,-12.121212121212121,0.125694402422028
45.25606060606061,-11.969696969696969,0.13414359399883782
45.25606060606061,-11.818181818181818,0.14300944363111598
45.25606060606061,-11.666666666666666,0.15229282284649548
45.25606060606061,-11.515151515151516,0.1619921146534542
45.25606060606061,-11.363636363636363,0.17210307114073484
45.25606060606061,-11.212121212121213,0.1826187092888047
45.25606060606061,-11.06060606060606,0.19352925095505652
45.25606060606061,-10.909090909090908,0.20482211186056778
45.25606060606061,-10.757575757575758,0.2164819429261767
45.25606060606061,-10.606060606060606,0.22849072554110092
45.25606060606061,-10.454545454545455,0.24082792038910555
45.25606060606061,-10.303030303030303,0.2534706674183138
45.25606060606061,-10.151515151515152,0.26639403254949656
45.25606060606061,-10.0,0.2795712949023591
45.25606060606061,-9.848484848484848,0.29297426679981076
45.25606060606061,-9.696969696969697,0.30657363768255247
45.25606060606061,-9.545454545454545,0.32033933239543405
45.25606060606061,-9.393939393939394,0.33424087412002523
45.25606060606061,-9.242424242424242,0.3482477425134251
45.25606060606061,-9.090909090909092,0.3623297183239131
45.25606060606061,-8.93939393939394,0.37645720681391903
45.25606060606061,-8.787878787878787,0.39060153363453887
45.25606060606061,-8.636363636363637,0.40473520826046716
45.25606060606061,-8.484848484848484,0.4188321516076614
45.25606060606061,-8.333333333333334,0.4328678859273211
45.25606060606061,-8.181818181818182,0.4468196864249176
45.25606060606061,-8.030303030303031,0.460666695238005
45.25606060606061,-7.878787878787879,0.4743899993885473
45.25606060606061,-7.7272727272727275,0.4879726750915007
45.25606060606061,-7.575757575757576,0.5013998013546477
45.25606060606061,-7.424242424242424,0.5146584461613912
45.25606060606061,-7.2727272727272725,0.5277376287119433
45.25606060606061,-7.121212121212121,0.5406282612389265
45.25606060606061,-6.96969696969697,0.5533230738396222
45.25606060606061,-6.818181818181818,0.5658165256080723
45.25606060606061,-6.666666666666667,0.5781047051316556
45.25606060606061,-6.515151515151516,0.5901852231596613
45.25606060606061,-6.363636363636363,0.6020570999740851
45.25606060606061,-6.212121212121212,0.6137206497082522
45.25606060606061,-6.0606060606060606,0.6251773635772558
45.25606060606061,-5.909090909090909,0.6364297937123807
45.25606060606061,-5.757575757575758,0.6474814390343813
45.25606060606061,-5.606060606060606,0.6583366343602907
45.25606060606061,-5.454545454545454,0.6690004437172861
45.25606060606061,-5.303030303030303,0.679478558634962
45.25606060606061,-5.151515151515151,0.689777202005177
45.25606060606061,-5.0,0.6999030379350459
45.25606060606061,-4.848484848484849,0.7098630878738492
45.25606060606061,-4.696969696969697,0.7196646531675963
45.25606060606061,-4.545454545454546,0.7293152440846218
45.25606060606061,-4.393939393939394,0.7388225152617157
45.25606060606061,-4.242424242424242,0.7481942074407395
45.25606060606061,-4.090909090909091,0.7574380953009581
45.25606060606061,-3.9393939393939394,0.7665619411394473
45.25606060606061,-3.787878787878788,0.7755734541118552
45.25606060606061,-3.6363636363636362,0.7844802547154093
45.25606060606061,-3.484848484848485,0.7932898441757036
45.25606060606061,-3.3333333333333335,0.8020095783864079
45.25606060606061,-3.1818181818181817,0.8106466460458978
45.25606060606061,-3.0303030303030303,0.8192080506358325
45.25606060606061,-2.878787878787879,0.8277005958926283
45.25606060606061,-2.727272727272727,0.8361308744330016
45.25606060606061,-2.5757575757575757,0.8445052592081735
45.25606060606061,-2.4242424242424243,0.8528298974772061
45.25606060606061,-2.272727272727273,0.8611107070076587
45.25606060606061,-2.121212121212121,0.8693533742306597
45.25606060606061,-1.9696969696969697,0.8775633540970337
45.25606060606061,-1.8181818181818181,0.8857458714009383
45.25606060606061,-1.6666666666666667,0.8939059233571301
45.25606060606061,-1.5151515151515151,0.9020482832372136
45.25606060606061,-1.3636363636363635,0.9101775048888074
45.25606060606061,-1.2121212121212122,0.9182979279794404
45.25606060606061,-1.0606060606060606,0.9264136838235777
45.25606060606061,-0.9090909090909091,0.9345287016672127
45.25606060606061,-0.7575757575757576,0.9426467153189344
45.25606060606061,-0.6060606060606061,0.9507712700301131
45.25606060606061,-0.45454545454545453,0.958905729539174
45.25606060606061,-0.30303030303030304,0.9670532832064636
45.25606060606061,-0.15151515151515152,0.975216953176364
45.25606060606061,0.0,0.9833996015128729
45.9630303030303,-15.0,0.034987381123528345
45.9630303030303,-14.848484848484848,0.03779677862289086
45.9630303030303,-14.696969696969697,0.04082239505786421
45.9630303030303,-14.545454545454545,0.044078880763458235
45.9630303030303,-14.393939393939394,0.04758149506300673
45.9630303030303,-14.242424242424242,0.05134605646049555
45.9630303030303,-14.090909090909092,0.05538887512806398
45.9630303030303,-13.93939393939394,0.059726665235958515
45.9630303030303,-13.787878787878787,0.06437643466719137
45.9630303030303,-13.636363636363637,0.06935534976002775
45.9630303030303,-13.484848484848484,0.07468057295978134
45.9630303030303,-13.333333333333334,0.08036907167103702
45.9630303030303,-13.181818181818182,0.08643739721667756
45.9630303030303,-13.030303030303031,0.09290143366208624
45.9630303030303,-12.878787878787879,0.0997761173758743
45.9630303030303,-12.727272727272727,0.10707512958365814
45.9630303030303,-12.575757575757576,0.11481056582102576
45.9630303030303,-12.424242424242424,0.12299258807183129
45.9630303030303,-12.272727272727273,0.13162906742137773
45.9630303030303,-12.121212121212121,0.1407252271561854
45.9630303030303,-11.969696969696969,0.1502832982582036
45.9630303030303,-11.818181818181818,0.16030220098974046
45.9630303030303,-11.666666666666666,0.1707772675369363
45.9630303030303,-11.515151515151516,0.18170002125379664
45.9630303030303,-11.363636363636363,0.19305802771902167
45.9630303030303,-11.212121212121213,0.20483483142068096
45.9630303030303,-11.06060606060606,0.2170099893317703
45.9630303030303,-10.909090909090908,0.2295592089514225
45.9630303030303,-10.757575757575758,0.2424545937069528
45.9630303030303,-10.606060606060606,0.2556649932179541
45.9630303030303,-10.454545454545455,0.26915645021031603
45.9630303030303,-10.303030303030303,0.28289273031191875
45.9630303030303,-10.151515151515152,0.2968359160686731
45.9630303030303,-10.0,0.31094704275828644
45.9630303030303,-9.848484848484848,0.3251867513181258
45.9630303030303,-9.696969696969697,0.3395159331573263
45.9630303030303,-9.545454545454545,0.353896342821505
45.9630303030303,-9.393939393939394,0.36829115726406497
45.9630303030303,-9.242424242424242,0.38266546453275796
45.9630303030303,-9.090909090909092,0.3969866695735203
45.9630303030303,-8.93939393939394,0.41122481010496525
45.9630303030303,-8.787878787878787,0.42535278065973825
45.9630303030303,-8.636363636363637,0.4393464675234558
45.9630303030303,-8.484848484848484,0.45318480113500537
